# Acquisizione Analog Discovery 2
# Timestamp 2025-10-14 10:30:19
# time	ch1	ch2
-3.987000000000000093e-03	1.953080695067119232e-01	1.903784998074676604e+00
-3.985999999999999960e-03	1.990515097457618843e-01	1.922469086796324333e+00
-3.984999999999999827e-03	2.065383902238617786e-01	1.907521815819006150e+00
-3.983999999999999694e-03	2.065383902238617786e-01	1.929942722284983425e+00
-3.982999999999999562e-03	2.027949499848118453e-01	1.963574081983949116e+00
-3.981999999999999429e-03	2.215121511800616227e-01	1.982258170705596623e+00
-3.981000000000000164e-03	2.215121511800616227e-01	1.997205441682914806e+00
-3.980000000000000031e-03	2.177687109410116617e-01	2.008415894915903444e+00
-3.978999999999999898e-03	1.953080695067119232e-01	2.019626348148892081e+00
-3.977999999999999765e-03	1.953080695067119232e-01	2.042047254614869356e+00
-3.976999999999999633e-03	1.878211890286120012e-01	2.042047254614869356e+00
-3.975999999999999500e-03	2.252555914191115838e-01	2.098099520779812099e+00
-3.975000000000000235e-03	2.102818304629117396e-01	2.086889067546823462e+00
-3.974000000000000102e-03	2.252555914191115838e-01	2.098099520779812099e+00
-3.972999999999999969e-03	2.140252707019617007e-01	2.120520427245789374e+00
-3.971999999999999836e-03	2.027949499848118453e-01	2.135467698223107558e+00
-3.970999999999999704e-03	2.102818304629117396e-01	2.154151786944754843e+00
-3.969999999999999571e-03	1.990515097457618843e-01	2.150414969200425297e+00
-3.968999999999999438e-03	2.215121511800616227e-01	2.187783146643720755e+00
-3.968000000000000173e-03	2.215121511800616227e-01	2.217677688598357122e+00
-3.967000000000000040e-03	2.140252707019617007e-01	2.243835412808663499e+00
-3.965999999999999907e-03	2.402293523753114279e-01	2.240098595064333953e+00
-3.964999999999999775e-03	2.289990316581615448e-01	2.240098595064333953e+00
-3.963999999999999642e-03	2.364859121362614669e-01	2.258782683785981682e+00
-3.962999999999999509e-03	2.252555914191115838e-01	2.288677225740618049e+00
-3.962000000000000244e-03	2.402293523753114279e-01	2.296150861229277140e+00
-3.961000000000000111e-03	2.402293523753114279e-01	2.281203590251958957e+00
-3.959999999999999978e-03	2.402293523753114279e-01	2.307361314462265778e+00
-3.958999999999999846e-03	2.402293523753114279e-01	2.333519038672572155e+00
